idHabilidadeusuario;idUsuario;descNomeHabilidade;descNivelHabilidade;dtCriacao
15882;c718de0e-dcc3-41d1-8c56-300a83906837;Python / R / Julia;02. Iniciante;2025-06-27 11:19:56
15883;c718de0e-dcc3-41d1-8c56-300a83906837;Simplificação;01. Aprendiz;2025-06-27 11:19:56
15884;c718de0e-dcc3-41d1-8c56-300a83906837;SQL;02. Iniciante;2025-06-27 11:19:56
15885;d873e8f4-a295-436a-aa24-75395fbb4cce;Apresentação / Storytelling;03. Profissional;2025-06-28 00:27:39
15886;d873e8f4-a295-436a-aa24-75395fbb4cce;Comunicação;03. Profissional;2025-06-28 00:27:39
15887;d873e8f4-a295-436a-aa24-75395fbb4cce;Data Visualization;04. Expert;2025-06-28 00:27:39
15888;d873e8f4-a295-436a-aa24-75395fbb4cce;Estatística descritiva;04. Expert;2025-06-28 00:27:39
15889;d873e8f4-a295-436a-aa24-75395fbb4cce;ETL;02. Iniciante;2025-06-28 00:27:39
15890;d873e8f4-a295-436a-aa24-75395fbb4cce;Gestão / Liderança;02. Iniciante;2025-06-28 00:27:39
15891;d873e8f4-a295-436a-aa24-75395fbb4cce;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-06-28 00:27:39
15892;d873e8f4-a295-436a-aa24-75395fbb4cce;Inteligência Emocional;03. Profissional;2025-06-28 00:27:39
15893;d873e8f4-a295-436a-aa24-75395fbb4cce;Machine Learning - Agrupamento;01. Aprendiz;2025-06-28 00:27:39
15894;d873e8f4-a295-436a-aa24-75395fbb4cce;Machine Learning - Associação;01. Aprendiz;2025-06-28 00:27:39
15895;d873e8f4-a295-436a-aa24-75395fbb4cce;Machine Learning - Classificação;01. Aprendiz;2025-06-28 00:27:39
15896;d873e8f4-a295-436a-aa24-75395fbb4cce;Machine Learning - Regressão;02. Iniciante;2025-06-28 00:27:39
15897;d873e8f4-a295-436a-aa24-75395fbb4cce;Negociação;03. Profissional;2025-06-28 00:27:39
15898;d873e8f4-a295-436a-aa24-75395fbb4cce;Python / R / Julia;02. Iniciante;2025-06-28 00:27:39
15899;d873e8f4-a295-436a-aa24-75395fbb4cce;Simplificação;03. Profissional;2025-06-28 00:27:39
15900;d873e8f4-a295-436a-aa24-75395fbb4cce;SQL;02. Iniciante;2025-06-28 00:27:39
15901;d873e8f4-a295-436a-aa24-75395fbb4cce;Teste de hipótese e Teste A/B;02. Iniciante;2025-06-28 00:27:39
15902;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Apresentação / Storytelling;02. Iniciante;2025-06-28 06:32:20
15903;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Cloud;01. Aprendiz;2025-06-28 06:32:20
15904;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Comunicação;03. Profissional;2025-06-28 06:32:20
15905;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Data Visualization;00. Não esperada;2025-06-28 06:32:20
15906;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Docker;03. Profissional;2025-06-28 06:32:20
15907;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Estatística descritiva;00. Não esperada;2025-06-28 06:32:20
15908;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;ETL;00. Não esperada;2025-06-28 06:32:20
15909;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Gestão / Liderança;03. Profissional;2025-06-28 06:32:20
15910;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Git / GitHub / GitLab / BitBucket;03. Profissional;2025-06-28 06:32:20
15911;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Inteligência Emocional;03. Profissional;2025-06-28 06:32:20
15912;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Machine Learning - Agrupamento;00. Não esperada;2025-06-28 06:32:20
15913;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Machine Learning - Associação;00. Não esperada;2025-06-28 06:32:20
15914;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Machine Learning - Classificação;00. Não esperada;2025-06-28 06:32:20
15915;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Machine Learning - Regressão;00. Não esperada;2025-06-28 06:32:20
15916;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Negociação;02. Iniciante;2025-06-28 06:32:20
15917;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Orquestrador de Pipelines;00. Não esperada;2025-06-28 06:32:20
15918;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Python / R / Julia;04. Expert;2025-06-28 06:32:20
15919;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Simplificação;00. Não esperada;2025-06-28 06:32:20
15920;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;SQL;03. Profissional;2025-06-28 06:32:20
15921;e3f3c845-8000-4ed2-b59d-b14a66a8e9ac;Teste de hipótese e Teste A/B;00. Não esperada;2025-06-28 06:32:20
15922;bdf56ad2-567d-4686-9ccb-60c699c8e45d;Apresentação / Storytelling;03. Profissional;2025-06-29 02:09:03
15923;bdf56ad2-567d-4686-9ccb-60c699c8e45d;Comunicação;03. Profissional;2025-06-29 02:09:03
15924;bdf56ad2-567d-4686-9ccb-60c699c8e45d;Data Visualization;01. Aprendiz;2025-06-29 02:09:03
15925;bdf56ad2-567d-4686-9ccb-60c699c8e45d;Estatística descritiva;01. Aprendiz;2025-06-29 02:09:03
15926;bdf56ad2-567d-4686-9ccb-60c699c8e45d;ETL;01. Aprendiz;2025-06-29 02:09:03
15927;bdf56ad2-567d-4686-9ccb-60c699c8e45d;Gestão / Liderança;03. Profissional;2025-06-29 02:09:03
15928;bdf56ad2-567d-4686-9ccb-60c699c8e45d;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-06-29 02:09:03
15929;bdf56ad2-567d-4686-9ccb-60c699c8e45d;Inteligência Emocional;03. Profissional;2025-06-29 02:09:03
15930;bdf56ad2-567d-4686-9ccb-60c699c8e45d;Machine Learning - Agrupamento;01. Aprendiz;2025-06-29 02:09:03
15931;bdf56ad2-567d-4686-9ccb-60c699c8e45d;Machine Learning - Associação;01. Aprendiz;2025-06-29 02:09:03
15932;bdf56ad2-567d-4686-9ccb-60c699c8e45d;Machine Learning - Classificação;01. Aprendiz;2025-06-29 02:09:03
15933;bdf56ad2-567d-4686-9ccb-60c699c8e45d;Machine Learning - Regressão;01. Aprendiz;2025-06-29 02:09:03
15934;bdf56ad2-567d-4686-9ccb-60c699c8e45d;Negociação;03. Profissional;2025-06-29 02:09:03
15935;bdf56ad2-567d-4686-9ccb-60c699c8e45d;Python / R / Julia;02. Iniciante;2025-06-29 02:09:03
15936;bdf56ad2-567d-4686-9ccb-60c699c8e45d;Simplificação;01. Aprendiz;2025-06-29 02:09:03
15937;bdf56ad2-567d-4686-9ccb-60c699c8e45d;SQL;01. Aprendiz;2025-06-29 02:09:03
15938;bdf56ad2-567d-4686-9ccb-60c699c8e45d;Teste de hipótese e Teste A/B;01. Aprendiz;2025-06-29 02:09:03
15939;963b2ddf-1d85-4a6d-acb8-751b47272338;Apresentação / Storytelling;02. Iniciante;2025-06-29 03:18:58
15940;963b2ddf-1d85-4a6d-acb8-751b47272338;Cloud;00. Não esperada;2025-06-29 03:18:58
15941;963b2ddf-1d85-4a6d-acb8-751b47272338;Comunicação;02. Iniciante;2025-06-29 03:18:58
15942;963b2ddf-1d85-4a6d-acb8-751b47272338;Data Visualization;02. Iniciante;2025-06-29 03:18:58
15943;963b2ddf-1d85-4a6d-acb8-751b47272338;Docker;00. Não esperada;2025-06-29 03:18:58
15944;963b2ddf-1d85-4a6d-acb8-751b47272338;Estatística descritiva;01. Aprendiz;2025-06-29 03:18:58
15945;963b2ddf-1d85-4a6d-acb8-751b47272338;ETL;01. Aprendiz;2025-06-29 03:18:58
15946;963b2ddf-1d85-4a6d-acb8-751b47272338;Gestão / Liderança;01. Aprendiz;2025-06-29 03:18:58
15947;963b2ddf-1d85-4a6d-acb8-751b47272338;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-06-29 03:18:58
15948;963b2ddf-1d85-4a6d-acb8-751b47272338;Inteligência Emocional;03. Profissional;2025-06-29 03:18:58
15949;963b2ddf-1d85-4a6d-acb8-751b47272338;Machine Learning - Agrupamento;01. Aprendiz;2025-06-29 03:18:58
15950;963b2ddf-1d85-4a6d-acb8-751b47272338;Machine Learning - Associação;01. Aprendiz;2025-06-29 03:18:58
15951;963b2ddf-1d85-4a6d-acb8-751b47272338;Machine Learning - Classificação;01. Aprendiz;2025-06-29 03:18:58
15952;963b2ddf-1d85-4a6d-acb8-751b47272338;Machine Learning - Regressão;01. Aprendiz;2025-06-29 03:18:58
15953;963b2ddf-1d85-4a6d-acb8-751b47272338;Negociação;02. Iniciante;2025-06-29 03:18:58
15954;963b2ddf-1d85-4a6d-acb8-751b47272338;Orquestrador de Pipelines;00. Não esperada;2025-06-29 03:18:58
15955;963b2ddf-1d85-4a6d-acb8-751b47272338;Python / R / Julia;01. Aprendiz;2025-06-29 03:18:58
15956;963b2ddf-1d85-4a6d-acb8-751b47272338;Simplificação;02. Iniciante;2025-06-29 03:18:58
15957;963b2ddf-1d85-4a6d-acb8-751b47272338;SQL;01. Aprendiz;2025-06-29 03:18:59
15958;963b2ddf-1d85-4a6d-acb8-751b47272338;Teste de hipótese e Teste A/B;01. Aprendiz;2025-06-29 03:18:59
15959;651a93fb-8f0e-4b3a-94a7-da00a2f0f1ba;Apresentação / Storytelling;01. Aprendiz;2025-06-29 11:53:45
15960;651a93fb-8f0e-4b3a-94a7-da00a2f0f1ba;Comunicação;01. Aprendiz;2025-06-29 11:53:45
15961;651a93fb-8f0e-4b3a-94a7-da00a2f0f1ba;Data Visualization;01. Aprendiz;2025-06-29 11:53:45
15962;651a93fb-8f0e-4b3a-94a7-da00a2f0f1ba;Estatística descritiva;01. Aprendiz;2025-06-29 11:53:45
15963;651a93fb-8f0e-4b3a-94a7-da00a2f0f1ba;ETL;01. Aprendiz;2025-06-29 11:53:45
15964;651a93fb-8f0e-4b3a-94a7-da00a2f0f1ba;Gestão / Liderança;00. Não esperada;2025-06-29 11:53:45
15965;651a93fb-8f0e-4b3a-94a7-da00a2f0f1ba;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-06-29 11:53:45
15966;651a93fb-8f0e-4b3a-94a7-da00a2f0f1ba;Inteligência Emocional;00. Não esperada;2025-06-29 11:53:45
15967;651a93fb-8f0e-4b3a-94a7-da00a2f0f1ba;Machine Learning - Agrupamento;00. Não esperada;2025-06-29 11:53:45
15968;651a93fb-8f0e-4b3a-94a7-da00a2f0f1ba;Machine Learning - Associação;01. Aprendiz;2025-06-29 11:53:45
15969;651a93fb-8f0e-4b3a-94a7-da00a2f0f1ba;Machine Learning - Classificação;00. Não esperada;2025-06-29 11:53:45
15970;651a93fb-8f0e-4b3a-94a7-da00a2f0f1ba;Machine Learning - Regressão;00. Não esperada;2025-06-29 11:53:45
15971;651a93fb-8f0e-4b3a-94a7-da00a2f0f1ba;Negociação;01. Aprendiz;2025-06-29 11:53:45
15972;651a93fb-8f0e-4b3a-94a7-da00a2f0f1ba;Python / R / Julia;01. Aprendiz;2025-06-29 11:53:45
15973;651a93fb-8f0e-4b3a-94a7-da00a2f0f1ba;Simplificação;01. Aprendiz;2025-06-29 11:53:45
15974;651a93fb-8f0e-4b3a-94a7-da00a2f0f1ba;SQL;01. Aprendiz;2025-06-29 11:53:45
15975;651a93fb-8f0e-4b3a-94a7-da00a2f0f1ba;Teste de hipótese e Teste A/B;01. Aprendiz;2025-06-29 11:53:45
15976;9ec7e223-ecd9-4f05-a23c-02cfa0b01605;Apresentação / Storytelling;02. Iniciante;2025-06-29 18:15:35
15977;9ec7e223-ecd9-4f05-a23c-02cfa0b01605;Comunicação;03. Profissional;2025-06-29 18:15:35
15978;9ec7e223-ecd9-4f05-a23c-02cfa0b01605;Data Visualization;02. Iniciante;2025-06-29 18:15:35
15979;9ec7e223-ecd9-4f05-a23c-02cfa0b01605;Estatística descritiva;01. Aprendiz;2025-06-29 18:15:35
15980;9ec7e223-ecd9-4f05-a23c-02cfa0b01605;ETL;02. Iniciante;2025-06-29 18:15:35
15981;9ec7e223-ecd9-4f05-a23c-02cfa0b01605;Gestão / Liderança;03. Profissional;2025-06-29 18:15:35
15982;9ec7e223-ecd9-4f05-a23c-02cfa0b01605;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-06-29 18:15:35
15983;9ec7e223-ecd9-4f05-a23c-02cfa0b01605;Inteligência Emocional;03. Profissional;2025-06-29 18:15:35
15984;9ec7e223-ecd9-4f05-a23c-02cfa0b01605;Machine Learning - Agrupamento;00. Não esperada;2025-06-29 18:15:35
15985;9ec7e223-ecd9-4f05-a23c-02cfa0b01605;Machine Learning - Associação;00. Não esperada;2025-06-29 18:15:35
15986;9ec7e223-ecd9-4f05-a23c-02cfa0b01605;Machine Learning - Classificação;00. Não esperada;2025-06-29 18:15:35
15987;9ec7e223-ecd9-4f05-a23c-02cfa0b01605;Machine Learning - Regressão;00. Não esperada;2025-06-29 18:15:35
15988;9ec7e223-ecd9-4f05-a23c-02cfa0b01605;Negociação;01. Aprendiz;2025-06-29 18:15:35
15989;9ec7e223-ecd9-4f05-a23c-02cfa0b01605;Python / R / Julia;00. Não esperada;2025-06-29 18:15:35
15990;9ec7e223-ecd9-4f05-a23c-02cfa0b01605;Simplificação;00. Não esperada;2025-06-29 18:15:35
15991;9ec7e223-ecd9-4f05-a23c-02cfa0b01605;SQL;02. Iniciante;2025-06-29 18:15:35
15992;9ec7e223-ecd9-4f05-a23c-02cfa0b01605;Teste de hipótese e Teste A/B;00. Não esperada;2025-06-29 18:15:35
15993;cf88c0a6-08ce-417d-ab60-946d46310e06;Apresentação / Storytelling;00. Não esperada;2025-06-29 19:58:11
15994;cf88c0a6-08ce-417d-ab60-946d46310e06;Comunicação;00. Não esperada;2025-06-29 19:58:11
15995;cf88c0a6-08ce-417d-ab60-946d46310e06;Data Visualization;00. Não esperada;2025-06-29 19:58:11
15996;cf88c0a6-08ce-417d-ab60-946d46310e06;Estatística descritiva;00. Não esperada;2025-06-29 19:58:11
15997;cf88c0a6-08ce-417d-ab60-946d46310e06;ETL;00. Não esperada;2025-06-29 19:58:11
15998;cf88c0a6-08ce-417d-ab60-946d46310e06;Gestão / Liderança;00. Não esperada;2025-06-29 19:58:11
15999;cf88c0a6-08ce-417d-ab60-946d46310e06;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-06-29 19:58:11
16000;cf88c0a6-08ce-417d-ab60-946d46310e06;Inteligência Emocional;02. Iniciante;2025-06-29 19:58:11
16001;cf88c0a6-08ce-417d-ab60-946d46310e06;Machine Learning - Agrupamento;00. Não esperada;2025-06-29 19:58:11
16002;cf88c0a6-08ce-417d-ab60-946d46310e06;Machine Learning - Associação;00. Não esperada;2025-06-29 19:58:11
16003;cf88c0a6-08ce-417d-ab60-946d46310e06;Machine Learning - Classificação;00. Não esperada;2025-06-29 19:58:11
16004;cf88c0a6-08ce-417d-ab60-946d46310e06;Machine Learning - Regressão;00. Não esperada;2025-06-29 19:58:11
16005;cf88c0a6-08ce-417d-ab60-946d46310e06;Negociação;02. Iniciante;2025-06-29 19:58:11
16006;cf88c0a6-08ce-417d-ab60-946d46310e06;Python / R / Julia;00. Não esperada;2025-06-29 19:58:11
16007;cf88c0a6-08ce-417d-ab60-946d46310e06;Simplificação;00. Não esperada;2025-06-29 19:58:11
16008;cf88c0a6-08ce-417d-ab60-946d46310e06;SQL;00. Não esperada;2025-06-29 19:58:11
16009;cf88c0a6-08ce-417d-ab60-946d46310e06;Teste de hipótese e Teste A/B;00. Não esperada;2025-06-29 19:58:11
16010;c3f3c921-f09c-4e56-92b1-0cf9639af210;Apache Spark;03. Profissional;2025-06-29 21:14:54
16011;c3f3c921-f09c-4e56-92b1-0cf9639af210;Cloud;01. Aprendiz;2025-06-29 21:14:54
16012;c3f3c921-f09c-4e56-92b1-0cf9639af210;Comunicação;03. Profissional;2025-06-29 21:14:54
16013;c3f3c921-f09c-4e56-92b1-0cf9639af210;Docker;03. Profissional;2025-06-29 21:14:54
16014;c3f3c921-f09c-4e56-92b1-0cf9639af210;ETL;04. Expert;2025-06-29 21:14:54
16015;c3f3c921-f09c-4e56-92b1-0cf9639af210;Gestão / Liderança;01. Aprendiz;2025-06-29 21:14:54
16016;c3f3c921-f09c-4e56-92b1-0cf9639af210;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-06-29 21:14:54
16017;c3f3c921-f09c-4e56-92b1-0cf9639af210;IaC;01. Aprendiz;2025-06-29 21:14:54
16018;c3f3c921-f09c-4e56-92b1-0cf9639af210;Kubernetes;01. Aprendiz;2025-06-29 21:14:54
16019;c3f3c921-f09c-4e56-92b1-0cf9639af210;Machine Learning - Classificação;;2025-06-29 21:14:54
16020;c3f3c921-f09c-4e56-92b1-0cf9639af210;Machine Learning - Regressão;;2025-06-29 21:14:54
16021;c3f3c921-f09c-4e56-92b1-0cf9639af210;Mensageria;01. Aprendiz;2025-06-29 21:14:54
16022;c3f3c921-f09c-4e56-92b1-0cf9639af210;Modelagem de dados;03. Profissional;2025-06-29 21:14:54
16023;c3f3c921-f09c-4e56-92b1-0cf9639af210;Negociação;02. Iniciante;2025-06-29 21:14:54
16024;c3f3c921-f09c-4e56-92b1-0cf9639af210;Orquestrador de Pipelines;03. Profissional;2025-06-29 21:14:54
16025;c3f3c921-f09c-4e56-92b1-0cf9639af210;Python / R / Julia;03. Profissional;2025-06-29 21:14:54
16026;c3f3c921-f09c-4e56-92b1-0cf9639af210;Simplificação;03. Profissional;2025-06-29 21:14:54
16027;c3f3c921-f09c-4e56-92b1-0cf9639af210;SQL;04. Expert;2025-06-29 21:14:54
16028;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;Apache Spark;00. Não esperada;2025-06-30 00:14:32
16029;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;Cloud;01. Aprendiz;2025-06-30 00:14:32
16030;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;Comunicação;03. Profissional;2025-06-30 00:14:32
16031;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;Docker;00. Não esperada;2025-06-30 00:14:32
16032;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;ETL;01. Aprendiz;2025-06-30 00:14:32
16033;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;Gestão / Liderança;00. Não esperada;2025-06-30 00:14:32
16034;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-06-30 00:14:32
16035;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;IaC;00. Não esperada;2025-06-30 00:14:32
16036;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;Kubernetes;00. Não esperada;2025-06-30 00:14:32
16037;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;Machine Learning - Classificação;00. Não esperada;2025-06-30 00:14:32
16038;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;Machine Learning - Regressão;00. Não esperada;2025-06-30 00:14:32
16039;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;Mensageria;00. Não esperada;2025-06-30 00:14:32
16040;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;Modelagem de dados;01. Aprendiz;2025-06-30 00:14:32
16041;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;Negociação;02. Iniciante;2025-06-30 00:14:32
16042;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;Orquestrador de Pipelines;00. Não esperada;2025-06-30 00:14:32
16043;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;Python / R / Julia;01. Aprendiz;2025-06-30 00:14:32
16044;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;Simplificação;00. Não esperada;2025-06-30 00:14:32
16045;147b665b-6fb4-4787-a2bd-3d6ef3fc08f8;SQL;02. Iniciante;2025-06-30 00:14:32
16046;42353685-8229-4931-904d-14ffb1bd431e;Apresentação / Storytelling;02. Iniciante;2025-06-30 00:26:00
16047;42353685-8229-4931-904d-14ffb1bd431e;Comunicação;03. Profissional;2025-06-30 00:26:00
16048;42353685-8229-4931-904d-14ffb1bd431e;Data Visualization;02. Iniciante;2025-06-30 00:26:00
16049;42353685-8229-4931-904d-14ffb1bd431e;Estatística descritiva;02. Iniciante;2025-06-30 00:26:00
16050;42353685-8229-4931-904d-14ffb1bd431e;ETL;02. Iniciante;2025-06-30 00:26:00
16051;42353685-8229-4931-904d-14ffb1bd431e;Gestão / Liderança;04. Expert;2025-06-30 00:26:00
16052;42353685-8229-4931-904d-14ffb1bd431e;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-06-30 00:26:00
16053;42353685-8229-4931-904d-14ffb1bd431e;Inteligência Emocional;05. Professor;2025-06-30 00:26:00
16054;42353685-8229-4931-904d-14ffb1bd431e;Machine Learning - Agrupamento;00. Não esperada;2025-06-30 00:26:00
16055;42353685-8229-4931-904d-14ffb1bd431e;Machine Learning - Associação;00. Não esperada;2025-06-30 00:26:00
16056;42353685-8229-4931-904d-14ffb1bd431e;Machine Learning - Classificação;00. Não esperada;2025-06-30 00:26:00
16057;42353685-8229-4931-904d-14ffb1bd431e;Machine Learning - Regressão;00. Não esperada;2025-06-30 00:26:00
16058;42353685-8229-4931-904d-14ffb1bd431e;Negociação;05. Professor;2025-06-30 00:26:00
16059;42353685-8229-4931-904d-14ffb1bd431e;Python / R / Julia;02. Iniciante;2025-06-30 00:26:00
16060;42353685-8229-4931-904d-14ffb1bd431e;Simplificação;03. Profissional;2025-06-30 00:26:00
16061;42353685-8229-4931-904d-14ffb1bd431e;SQL;02. Iniciante;2025-06-30 00:26:00
16062;42353685-8229-4931-904d-14ffb1bd431e;Teste de hipótese e Teste A/B;01. Aprendiz;2025-06-30 00:26:00
16063;e00d7f4d-924b-4428-bd20-5c781fb75407;Apresentação / Storytelling;02. Iniciante;2025-06-30 11:57:03
16064;e00d7f4d-924b-4428-bd20-5c781fb75407;Cloud;00. Não esperada;2025-06-30 11:57:03
16065;e00d7f4d-924b-4428-bd20-5c781fb75407;Comunicação;01. Aprendiz;2025-06-30 11:57:03
16066;e00d7f4d-924b-4428-bd20-5c781fb75407;Data Visualization;02. Iniciante;2025-06-30 11:57:03
16067;e00d7f4d-924b-4428-bd20-5c781fb75407;Docker;00. Não esperada;2025-06-30 11:57:03
16068;e00d7f4d-924b-4428-bd20-5c781fb75407;Estatística descritiva;00. Não esperada;2025-06-30 11:57:03
16069;e00d7f4d-924b-4428-bd20-5c781fb75407;ETL;01. Aprendiz;2025-06-30 11:57:03
16070;e00d7f4d-924b-4428-bd20-5c781fb75407;Gestão / Liderança;02. Iniciante;2025-06-30 11:57:03
16071;e00d7f4d-924b-4428-bd20-5c781fb75407;Git / GitHub / GitLab / BitBucket;00. Não esperada;2025-06-30 11:57:03
16072;e00d7f4d-924b-4428-bd20-5c781fb75407;Inteligência Emocional;02. Iniciante;2025-06-30 11:57:03
16073;e00d7f4d-924b-4428-bd20-5c781fb75407;Machine Learning - Agrupamento;00. Não esperada;2025-06-30 11:57:03
16074;e00d7f4d-924b-4428-bd20-5c781fb75407;Machine Learning - Associação;00. Não esperada;2025-06-30 11:57:03
16075;e00d7f4d-924b-4428-bd20-5c781fb75407;Machine Learning - Classificação;00. Não esperada;2025-06-30 11:57:03
16076;e00d7f4d-924b-4428-bd20-5c781fb75407;Machine Learning - Regressão;00. Não esperada;2025-06-30 11:57:03
16077;e00d7f4d-924b-4428-bd20-5c781fb75407;Negociação;01. Aprendiz;2025-06-30 11:57:03
16078;e00d7f4d-924b-4428-bd20-5c781fb75407;Orquestrador de Pipelines;00. Não esperada;2025-06-30 11:57:03
16079;e00d7f4d-924b-4428-bd20-5c781fb75407;Python / R / Julia;01. Aprendiz;2025-06-30 11:57:03
16080;e00d7f4d-924b-4428-bd20-5c781fb75407;Simplificação;02. Iniciante;2025-06-30 11:57:03
16081;e00d7f4d-924b-4428-bd20-5c781fb75407;SQL;02. Iniciante;2025-06-30 11:57:03
16082;e00d7f4d-924b-4428-bd20-5c781fb75407;Teste de hipótese e Teste A/B;00. Não esperada;2025-06-30 11:57:03
16083;8d45eb85-06be-45f0-8f12-1bfbac488f07;Apresentação / Storytelling;01. Aprendiz;2025-06-30 12:32:28
16084;8d45eb85-06be-45f0-8f12-1bfbac488f07;Comunicação;00. Não esperada;2025-06-30 12:32:28
16085;8d45eb85-06be-45f0-8f12-1bfbac488f07;Data Visualization;01. Aprendiz;2025-06-30 12:32:28
16086;8d45eb85-06be-45f0-8f12-1bfbac488f07;Estatística descritiva;01. Aprendiz;2025-06-30 12:32:28
16087;8d45eb85-06be-45f0-8f12-1bfbac488f07;ETL;01. Aprendiz;2025-06-30 12:32:28
16088;8d45eb85-06be-45f0-8f12-1bfbac488f07;Gestão / Liderança;00. Não esperada;2025-06-30 12:32:28
16089;8d45eb85-06be-45f0-8f12-1bfbac488f07;Git / GitHub / GitLab / BitBucket;01. Aprendiz;2025-06-30 12:32:28
16090;8d45eb85-06be-45f0-8f12-1bfbac488f07;Inteligência Emocional;01. Aprendiz;2025-06-30 12:32:28
16091;8d45eb85-06be-45f0-8f12-1bfbac488f07;Machine Learning - Agrupamento;01. Aprendiz;2025-06-30 12:32:28
16092;8d45eb85-06be-45f0-8f12-1bfbac488f07;Machine Learning - Associação;01. Aprendiz;2025-06-30 12:32:28
16093;8d45eb85-06be-45f0-8f12-1bfbac488f07;Machine Learning - Classificação;01. Aprendiz;2025-06-30 12:32:28
16094;8d45eb85-06be-45f0-8f12-1bfbac488f07;Machine Learning - Regressão;01. Aprendiz;2025-06-30 12:32:28
16095;8d45eb85-06be-45f0-8f12-1bfbac488f07;Negociação;01. Aprendiz;2025-06-30 12:32:28
16096;8d45eb85-06be-45f0-8f12-1bfbac488f07;Python / R / Julia;01. Aprendiz;2025-06-30 12:32:28
16097;8d45eb85-06be-45f0-8f12-1bfbac488f07;Simplificação;01. Aprendiz;2025-06-30 12:32:28
16098;8d45eb85-06be-45f0-8f12-1bfbac488f07;SQL;02. Iniciante;2025-06-30 12:32:28
16099;8d45eb85-06be-45f0-8f12-1bfbac488f07;Teste de hipótese e Teste A/B;01. Aprendiz;2025-06-30 12:32:28
16100;85c3bbe7-6587-4eb5-9a6c-a94d303536c8;Comunicação;04. Expert;2025-06-30 17:33:11
16101;85c3bbe7-6587-4eb5-9a6c-a94d303536c8;Data Visualization;04. Expert;2025-06-30 17:33:11
16102;85c3bbe7-6587-4eb5-9a6c-a94d303536c8;Estatística descritiva;02. Iniciante;2025-06-30 17:33:11
16103;85c3bbe7-6587-4eb5-9a6c-a94d303536c8;ETL;04. Expert;2025-06-30 17:33:11
16104;85c3bbe7-6587-4eb5-9a6c-a94d303536c8;Gestão / Liderança;03. Profissional;2025-06-30 17:33:11
16105;85c3bbe7-6587-4eb5-9a6c-a94d303536c8;Git / GitHub / GitLab / BitBucket;02. Iniciante;2025-06-30 17:33:11
16106;85c3bbe7-6587-4eb5-9a6c-a94d303536c8;Inteligência Emocional;04. Expert;2025-06-30 17:33:11
16107;85c3bbe7-6587-4eb5-9a6c-a94d303536c8;Machine Learning - Agrupamento;01. Aprendiz;2025-06-30 17:33:11
16108;85c3bbe7-6587-4eb5-9a6c-a94d303536c8;Machine Learning - Associação;01. Aprendiz;2025-06-30 17:33:11
16109;85c3bbe7-6587-4eb5-9a6c-a94d303536c8;Machine Learning - Classificação;01. Aprendiz;2025-06-30 17:33:11
16110;85c3bbe7-6587-4eb5-9a6c-a94d303536c8;Machine Learning - Regressão;01. Aprendiz;2025-06-30 17:33:11
