idCursoEpisodioCompleto;idUsuario;descSlugCurso;descSlugCursoEpisodio;dtCriacao
11170;a61c55fe-2392-4704-8652-e4f6fab39b2e;sql-2025;ep-17;2025-09-20 02:41:55
11171;a61c55fe-2392-4704-8652-e4f6fab39b2e;sql-2025;ep-18;2025-09-20 02:41:57
11172;a61c55fe-2392-4704-8652-e4f6fab39b2e;sql-2025;ep-19;2025-09-20 02:41:58
11173;a61c55fe-2392-4704-8652-e4f6fab39b2e;sql-2025;ep-20;2025-09-20 02:41:59
11174;a61c55fe-2392-4704-8652-e4f6fab39b2e;sql-2025;ep-21;2025-09-20 02:42:00
11175;a61c55fe-2392-4704-8652-e4f6fab39b2e;sql-2025;ep-22;2025-09-20 02:42:02
11176;a61c55fe-2392-4704-8652-e4f6fab39b2e;sql-2025;ep-23;2025-09-20 02:42:05
11177;a61c55fe-2392-4704-8652-e4f6fab39b2e;sql-2025;ep-24;2025-09-20 02:42:07
11178;a61c55fe-2392-4704-8652-e4f6fab39b2e;sql-2025;ep-25;2025-09-20 02:42:10
11179;a61c55fe-2392-4704-8652-e4f6fab39b2e;sql-2025;ep-26;2025-09-20 02:42:12
11180;a61c55fe-2392-4704-8652-e4f6fab39b2e;sql-2025;ep-27;2025-09-20 02:42:13
11181;a61c55fe-2392-4704-8652-e4f6fab39b2e;sql-2025;ep-28;2025-09-20 02:42:15
11182;a61c55fe-2392-4704-8652-e4f6fab39b2e;sql-2025;ep-29;2025-09-20 02:42:26
11183;d7c87d85-fa55-42ed-b6c9-e377d173c221;python-2025;ep-09;2025-09-20 03:58:40
11184;d7c87d85-fa55-42ed-b6c9-e377d173c221;python-2025;ep-10;2025-09-20 03:58:43
11185;edc48e47-cade-4d64-ae01-4ac7ec614b8f;python-2025;ep-05;2025-09-20 04:20:04
11186;98cfad9c-8cb3-4a53-98ff-c48685de76e2;sql-2025;ep-09;2025-09-20 04:25:11
11187;49eb3795-ffa3-4138-9373-7616b021d01f;machine-learning-2025;ep-01;2025-09-20 09:54:16
11188;49eb3795-ffa3-4138-9373-7616b021d01f;machine-learning-2025;ep-02;2025-09-20 10:56:34
11189;6437d459-a981-4aed-9bb7-bbbd2dfe20f0;sql-2025;ep-14;2025-09-20 13:01:44
11190;6437d459-a981-4aed-9bb7-bbbd2dfe20f0;sql-2025;ep-15;2025-09-20 13:02:47
11191;4e02b398-f08c-4969-ad6c-8a668eca8a30;python-2025;ep-03;2025-09-20 13:20:58
11192;7dac6fce-23fa-4503-8ef0-145bead90ee4;github-2025;ep-02;2025-09-20 14:30:04
11193;57b7d7c7-91fe-459a-8af8-81b41f8c3ab9;pandas-2025;ep-03;2025-09-20 14:57:43
11194;7dac6fce-23fa-4503-8ef0-145bead90ee4;github-2025;ep-03;2025-09-20 15:10:49
11195;ede7ac48-abc5-40d3-bc0e-430c851050cf;sql-2025;ep-00;2025-09-20 15:53:54
11196;ede7ac48-abc5-40d3-bc0e-430c851050cf;sql-2025;ep-01;2025-09-20 15:53:56
11197;ede7ac48-abc5-40d3-bc0e-430c851050cf;sql-2025;ep-02;2025-09-20 15:53:58
11198;ede7ac48-abc5-40d3-bc0e-430c851050cf;sql-2025;ep-03;2025-09-20 15:53:59
11199;ede7ac48-abc5-40d3-bc0e-430c851050cf;sql-2025;ep-04;2025-09-20 15:54:00
11200;ede7ac48-abc5-40d3-bc0e-430c851050cf;sql-2025;ep-05;2025-09-20 15:54:02
11201;ede7ac48-abc5-40d3-bc0e-430c851050cf;sql-2025;ep-06;2025-09-20 15:54:03
11202;ede7ac48-abc5-40d3-bc0e-430c851050cf;sql-2025;ep-07;2025-09-20 15:54:08
11203;ede7ac48-abc5-40d3-bc0e-430c851050cf;sql-2025;ep-08;2025-09-20 16:12:42
11204;93264489-1b2d-4a72-9935-0f400d40cb31;estatistica-2025;ep-02;2025-09-20 16:24:48
11205;6437d459-a981-4aed-9bb7-bbbd2dfe20f0;sql-2025;ep-16;2025-09-20 16:49:18
11206;93264489-1b2d-4a72-9935-0f400d40cb31;estatistica-2025;ep-03;2025-09-20 17:00:58
11207;dc3d829f-79dc-4763-88b4-5371d91a1369;python-2025;ep-01;2025-09-20 17:22:25
11208;88d9f6f3-8b9b-427a-ad05-5598d031b1d9;python-2025;ep-01;2025-09-20 19:32:42
11209;f2042388-1564-479b-a4c8-894f25074c87;sql-2025;ep-00;2025-09-20 20:42:53
11210;f2042388-1564-479b-a4c8-894f25074c87;sql-2025;ep-01;2025-09-20 20:42:55
11211;f2042388-1564-479b-a4c8-894f25074c87;sql-2025;ep-02;2025-09-20 20:48:54
11212;f2042388-1564-479b-a4c8-894f25074c87;sql-2025;ep-03;2025-09-20 20:56:56
11213;f2042388-1564-479b-a4c8-894f25074c87;sql-2025;ep-04;2025-09-20 20:57:03
11214;f2042388-1564-479b-a4c8-894f25074c87;sql-2025;ep-05;2025-09-20 21:23:14
11215;f2042388-1564-479b-a4c8-894f25074c87;sql-2025;ep-06;2025-09-20 21:23:17
11216;f2042388-1564-479b-a4c8-894f25074c87;sql-2025;ep-07;2025-09-20 21:23:40
11217;f2042388-1564-479b-a4c8-894f25074c87;sql-2025;ep-08;2025-09-20 21:23:44
11218;893134f6-900b-4889-878c-d02de492fdb8;github-2025;ep-03;2025-09-20 21:27:02
11219;893134f6-900b-4889-878c-d02de492fdb8;github-2025;ep-04;2025-09-20 21:27:04
11220;d7c87d85-fa55-42ed-b6c9-e377d173c221;python-2025;ep-11;2025-09-20 22:04:49
11221;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-01;2025-09-20 22:23:30
11222;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-02;2025-09-20 22:34:27
11223;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-03;2025-09-20 22:41:16
11224;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-04;2025-09-20 23:00:27
11225;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-05;2025-09-20 23:05:31
11226;569401e8-74eb-4b89-91c4-cbd098b1057c;github-2025;ep-05;2025-09-20 23:12:59
11227;93264489-1b2d-4a72-9935-0f400d40cb31;estatistica-2025;ep-04;2025-09-20 23:47:10
11228;71545fe5-ff81-4fd3-89c3-26e5407a7029;python-2025;ep-02;2025-09-21 00:08:06
11229;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-06;2025-09-21 00:08:50
11230;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-07;2025-09-21 00:16:34
11231;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-08;2025-09-21 00:33:20
11232;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-09;2025-09-21 00:51:09
11233;faee27b3-d2f4-4cb0-ae08-e561b478acb0;python-2025;ep-01;2025-09-21 01:29:01
11234;faee27b3-d2f4-4cb0-ae08-e561b478acb0;python-2025;ep-02;2025-09-21 01:29:03
11235;faee27b3-d2f4-4cb0-ae08-e561b478acb0;python-2025;ep-03;2025-09-21 01:29:04
11236;faee27b3-d2f4-4cb0-ae08-e561b478acb0;python-2025;ep-04;2025-09-21 01:29:06
11237;faee27b3-d2f4-4cb0-ae08-e561b478acb0;python-2025;ep-05;2025-09-21 01:29:07
11238;faee27b3-d2f4-4cb0-ae08-e561b478acb0;python-2025;ep-06;2025-09-21 01:29:09
11239;faee27b3-d2f4-4cb0-ae08-e561b478acb0;python-2025;ep-07;2025-09-21 01:29:11
11240;faee27b3-d2f4-4cb0-ae08-e561b478acb0;carreira;ep-01;2025-09-21 01:31:21
11241;faee27b3-d2f4-4cb0-ae08-e561b478acb0;carreira;ep-02;2025-09-21 01:47:06
11242;faee27b3-d2f4-4cb0-ae08-e561b478acb0;carreira;ep-03;2025-09-21 01:52:29
11243;faee27b3-d2f4-4cb0-ae08-e561b478acb0;github-2025;ep-01;2025-09-21 01:52:48
11244;faee27b3-d2f4-4cb0-ae08-e561b478acb0;github-2025;ep-02;2025-09-21 01:52:50
11245;9ff4c0c8-f639-45f4-9f57-bce0d0bf7b38;github-2025;ep-01;2025-09-21 02:17:32
11246;998d00fb-0fea-47c5-8902-1a088b4dd113;estatistica-2025;ep-01;2025-09-21 08:39:28
11247;998d00fb-0fea-47c5-8902-1a088b4dd113;estatistica-2025;ep-02;2025-09-21 08:39:31
11248;998d00fb-0fea-47c5-8902-1a088b4dd113;estatistica-2025;ep-03;2025-09-21 08:39:34
11249;998d00fb-0fea-47c5-8902-1a088b4dd113;estatistica-2025;ep-04;2025-09-21 08:39:37
11250;14a1d749-62e8-4cb3-8b2c-0bd2e4a3653f;github-2025;ep-02;2025-09-21 11:13:55
11251;14a1d749-62e8-4cb3-8b2c-0bd2e4a3653f;github-2025;ep-03;2025-09-21 11:14:53
11252;ac1796a5-c966-4ff1-8a64-92a53145d226;estatistica-2025;ep-16;2025-09-21 12:33:47
11254;ac1796a5-c966-4ff1-8a64-92a53145d226;python-2025;ep-09;2025-09-21 12:35:29
11256;ac1796a5-c966-4ff1-8a64-92a53145d226;python-2025;ep-08;2025-09-21 12:36:47
11257;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-10;2025-09-21 12:43:10
11258;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-11;2025-09-21 12:52:02
11259;ac1796a5-c966-4ff1-8a64-92a53145d226;estatistica-2025;ep-17;2025-09-21 13:03:10
11260;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-12;2025-09-21 13:09:11
11261;58218ed2-809b-4810-86dd-00bb6f4a1842;python-2025;ep-01;2025-09-21 13:10:54
11262;58218ed2-809b-4810-86dd-00bb6f4a1842;python-2025;ep-02;2025-09-21 13:10:56
11263;58218ed2-809b-4810-86dd-00bb6f4a1842;python-2025;ep-03;2025-09-21 13:11:01
11264;ac1796a5-c966-4ff1-8a64-92a53145d226;estatistica-2025;ep-18;2025-09-21 13:14:46
11265;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-13;2025-09-21 13:22:44
11266;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-14;2025-09-21 13:37:31
11267;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-15;2025-09-21 14:22:38
11268;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-16;2025-09-21 14:41:15
11269;1c4a3c9f-17fc-48ca-811d-639394860abd;python-2025;ep-01;2025-09-21 14:47:19
11270;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-17;2025-09-21 14:47:20
11271;1c4a3c9f-17fc-48ca-811d-639394860abd;python-2025;ep-02;2025-09-21 14:47:40
11272;ac1796a5-c966-4ff1-8a64-92a53145d226;estatistica-2025;ep-19;2025-09-21 14:50:47
11273;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-18;2025-09-21 14:56:58
11274;1c4a3c9f-17fc-48ca-811d-639394860abd;python-2025;ep-03;2025-09-21 15:45:26
11275;696d8e92-e6c1-4387-b7ae-1201c853740a;sql-2025;ep-01;2025-09-21 15:45:34
11276;e441c108-e17d-4177-b99c-9f0d98c95b02;sql-2025;ep-19;2025-09-21 15:58:52
11277;569401e8-74eb-4b89-91c4-cbd098b1057c;github-2025;ep-06;2025-09-21 16:23:47
11278;6437d459-a981-4aed-9bb7-bbbd2dfe20f0;sql-2025;ep-17;2025-09-21 16:38:48
11279;6437d459-a981-4aed-9bb7-bbbd2dfe20f0;sql-2025;ep-18;2025-09-21 16:44:03
11280;6437d459-a981-4aed-9bb7-bbbd2dfe20f0;sql-2025;ep-19;2025-09-21 16:58:43
11281;88d9f6f3-8b9b-427a-ad05-5598d031b1d9;python-2025;ep-02;2025-09-21 17:55:42
11282;88d9f6f3-8b9b-427a-ad05-5598d031b1d9;python-2025;ep-03;2025-09-21 18:22:00
11283;58218ed2-809b-4810-86dd-00bb6f4a1842;python-2025;ep-04;2025-09-21 18:48:46
11285;ba76d443-0105-4524-a51e-9cd416adb0e8;github-2025;ep-01;2025-09-21 20:41:12
11286;3584ea17-2fa7-4f87-bb88-65be6a682794;pandas-2025;ep-07;2025-09-21 20:59:00
11287;569401e8-74eb-4b89-91c4-cbd098b1057c;github-2025;ep-07;2025-09-21 21:16:41
11288;ba76d443-0105-4524-a51e-9cd416adb0e8;github-2025;ep-02;2025-09-21 21:43:32
11289;893134f6-900b-4889-878c-d02de492fdb8;sql-2025;ep-24;2025-09-21 23:01:13
11290;893134f6-900b-4889-878c-d02de492fdb8;sql-2025;ep-25;2025-09-21 23:01:17
11291;569401e8-74eb-4b89-91c4-cbd098b1057c;github-2025;ep-08;2025-09-21 23:18:21
11292;569401e8-74eb-4b89-91c4-cbd098b1057c;github-2025;ep-09;2025-09-21 23:29:27
11293;ba76d443-0105-4524-a51e-9cd416adb0e8;github-2025;ep-03;2025-09-21 23:39:13
11294;c4e8bba1-a3a6-4fc7-970e-60272b16e0a7;sql-2025;ep-13;2025-09-21 23:42:11
11295;c4e8bba1-a3a6-4fc7-970e-60272b16e0a7;sql-2025;ep-14;2025-09-22 00:07:20
11296;c4e8bba1-a3a6-4fc7-970e-60272b16e0a7;sql-2025;ep-15;2025-09-22 00:37:12
11298;3bb8bc4c-62d0-4ae6-a7b4-376d90ec678a;github-2025;ep-01;2025-09-22 01:21:24
11299;3bb8bc4c-62d0-4ae6-a7b4-376d90ec678a;github-2025;ep-02;2025-09-22 01:21:29
11301;1981a533-23cd-42a7-8067-9653954fd4d2;python-2025;ep-04;2025-09-22 01:30:12
11303;3bb8bc4c-62d0-4ae6-a7b4-376d90ec678a;github-2025;ep-03;2025-09-22 01:57:19
11308;a61c55fe-2392-4704-8652-e4f6fab39b2e;github-2025;ep-01;2025-09-22 04:16:15
11309;a61c55fe-2392-4704-8652-e4f6fab39b2e;github-2025;ep-02;2025-09-22 04:16:18
11310;a61c55fe-2392-4704-8652-e4f6fab39b2e;github-2025;ep-03;2025-09-22 04:16:20
11311;a61c55fe-2392-4704-8652-e4f6fab39b2e;github-2025;ep-04;2025-09-22 04:16:22
11312;a61c55fe-2392-4704-8652-e4f6fab39b2e;github-2025;ep-05;2025-09-22 04:16:25
11313;a61c55fe-2392-4704-8652-e4f6fab39b2e;github-2025;ep-06;2025-09-22 04:16:27
11314;3584ea17-2fa7-4f87-bb88-65be6a682794;pandas-2025;ep-08;2025-09-22 08:57:14
11315;3324f72b-e135-49e4-a0a4-2e41268785c8;sql-2025;ep-00;2025-09-22 10:41:27
11316;21bc7cca-5202-48ec-a287-a43e6a4dac71;python-2025;ep-01;2025-09-22 10:43:19
11317;21bc7cca-5202-48ec-a287-a43e6a4dac71;python-2025;ep-02;2025-09-22 10:43:20
11318;21bc7cca-5202-48ec-a287-a43e6a4dac71;python-2025;ep-03;2025-09-22 10:43:22
11319;21bc7cca-5202-48ec-a287-a43e6a4dac71;python-2025;ep-04;2025-09-22 10:43:23
11320;21bc7cca-5202-48ec-a287-a43e6a4dac71;python-2025;ep-05;2025-09-22 10:43:25
11321;21bc7cca-5202-48ec-a287-a43e6a4dac71;python-2025;ep-06;2025-09-22 10:43:26
11322;21bc7cca-5202-48ec-a287-a43e6a4dac71;python-2025;ep-07;2025-09-22 10:43:27
11323;21bc7cca-5202-48ec-a287-a43e6a4dac71;python-2025;ep-08;2025-09-22 10:43:29
11324;21bc7cca-5202-48ec-a287-a43e6a4dac71;python-2025;ep-09;2025-09-22 10:43:30
11325;21bc7cca-5202-48ec-a287-a43e6a4dac71;python-2025;ep-10;2025-09-22 10:43:38
11326;21bc7cca-5202-48ec-a287-a43e6a4dac71;python-2025;ep-11;2025-09-22 10:43:39
11327;21bc7cca-5202-48ec-a287-a43e6a4dac71;python-2025;ep-12;2025-09-22 10:43:43
11328;21bc7cca-5202-48ec-a287-a43e6a4dac71;python-2025;ep-13;2025-09-22 10:49:07
11329;21bc7cca-5202-48ec-a287-a43e6a4dac71;python-2025;ep-14;2025-09-22 10:49:14
11330;3324f72b-e135-49e4-a0a4-2e41268785c8;sql-2025;ep-01;2025-09-22 10:58:31
11331;3324f72b-e135-49e4-a0a4-2e41268785c8;sql-2025;ep-02;2025-09-22 11:09:19
11332;a61c55fe-2392-4704-8652-e4f6fab39b2e;github-2025;ep-07;2025-09-22 11:26:49
11333;778c363f-eefa-4e75-aec6-3c06c89035f6;github-2025;ep-03;2025-09-22 11:40:28
11334;a61c55fe-2392-4704-8652-e4f6fab39b2e;github-2025;ep-08;2025-09-22 11:53:04
11335;a61c55fe-2392-4704-8652-e4f6fab39b2e;github-2025;ep-09;2025-09-22 12:44:26
11336;e45ec0f6-078b-4029-adf6-11c5baad6c56;python-2025;ep-05;2025-09-22 12:58:22
11337;ac1796a5-c966-4ff1-8a64-92a53145d226;estatistica-2025;ep-20;2025-09-22 13:03:43
11338;ac1796a5-c966-4ff1-8a64-92a53145d226;estatistica-2025;ep-21;2025-09-22 13:06:22
11339;ac1796a5-c966-4ff1-8a64-92a53145d226;estatistica-2025;ep-22;2025-09-22 13:17:59
11340;969f3196-d525-4a3f-8c5c-125f43110a0a;python-2025;ep-05;2025-09-22 13:29:42
11341;ac1796a5-c966-4ff1-8a64-92a53145d226;machine-learning-2025;ep-01;2025-09-22 13:35:53
11342;a741c232-80ec-4c63-b5e1-03226585a640;pandas-2025;ep-13;2025-09-22 13:50:37
11343;a61c55fe-2392-4704-8652-e4f6fab39b2e;python-2025;ep-01;2025-09-22 14:06:52
11344;6437d459-a981-4aed-9bb7-bbbd2dfe20f0;sql-2025;ep-20;2025-09-22 14:08:31
11345;778c363f-eefa-4e75-aec6-3c06c89035f6;github-2025;ep-04;2025-09-22 14:38:30
11346;0bb0626b-0545-405e-a546-56a0210417dd;github-2025;ep-02;2025-09-22 14:39:09
11347;a61c55fe-2392-4704-8652-e4f6fab39b2e;python-2025;ep-02;2025-09-22 14:42:40
11348;d23794fd-ab69-4b42-8e26-ccfb4e898404;sql-2025;ep-00;2025-09-22 14:50:45
11349;b3c27ce2-9b52-43d6-b0d2-fab0f0b79659;python-2025;ep-06;2025-09-22 15:00:33
11350;696d8e92-e6c1-4387-b7ae-1201c853740a;sql-2025;ep-02;2025-09-22 15:11:01
11351;bbddc0b6-ae36-4e1d-b651-7d6886e91f99;github-2025;ep-01;2025-09-22 15:21:12
11352;a61c55fe-2392-4704-8652-e4f6fab39b2e;python-2025;ep-03;2025-09-22 15:36:22
11353;1e2931f9-6875-4544-ae0c-d5c7fd6dae5c;github-2025;ep-01;2025-09-22 16:36:02
11354;1e2931f9-6875-4544-ae0c-d5c7fd6dae5c;github-2025;ep-02;2025-09-22 16:36:04
11355;1e2931f9-6875-4544-ae0c-d5c7fd6dae5c;github-2025;ep-03;2025-09-22 16:36:05
11356;1e2931f9-6875-4544-ae0c-d5c7fd6dae5c;github-2025;ep-04;2025-09-22 16:36:07
11357;1e2931f9-6875-4544-ae0c-d5c7fd6dae5c;github-2025;ep-05;2025-09-22 16:36:08
11358;1e2931f9-6875-4544-ae0c-d5c7fd6dae5c;github-2025;ep-06;2025-09-22 16:36:09
11359;1e2931f9-6875-4544-ae0c-d5c7fd6dae5c;github-2025;ep-07;2025-09-22 16:36:11
11360;1e2931f9-6875-4544-ae0c-d5c7fd6dae5c;github-2025;ep-08;2025-09-22 16:36:12
11361;1e2931f9-6875-4544-ae0c-d5c7fd6dae5c;github-2025;ep-09;2025-09-22 16:36:13
11362;a61c55fe-2392-4704-8652-e4f6fab39b2e;python-2025;ep-04;2025-09-22 16:41:18
11363;0e3f92c8-d968-44b8-a1d9-3ba688e97ba1;python-2025;ep-12;2025-09-22 16:47:48
11364;a741c232-80ec-4c63-b5e1-03226585a640;pandas-2025;ep-14;2025-09-22 17:14:34
11365;0e3f92c8-d968-44b8-a1d9-3ba688e97ba1;python-2025;ep-13;2025-09-22 17:34:11
11366;6437d459-a981-4aed-9bb7-bbbd2dfe20f0;sql-2025;ep-21;2025-09-22 17:37:14
11367;6437d459-a981-4aed-9bb7-bbbd2dfe20f0;sql-2025;ep-22;2025-09-22 17:37:30
11368;0e3f92c8-d968-44b8-a1d9-3ba688e97ba1;python-2025;ep-14;2025-09-22 17:38:04
11369;1e2931f9-6875-4544-ae0c-d5c7fd6dae5c;machine-learning-2025;ep-01;2025-09-22 17:38:44
11370;e45ec0f6-078b-4029-adf6-11c5baad6c56;python-2025;ep-06;2025-09-22 18:03:19
11371;1e2931f9-6875-4544-ae0c-d5c7fd6dae5c;machine-learning-2025;ep-02;2025-09-22 18:13:14
11372;3324f72b-e135-49e4-a0a4-2e41268785c8;sql-2025;ep-03;2025-09-22 18:13:17
11373;3324f72b-e135-49e4-a0a4-2e41268785c8;sql-2025;ep-04;2025-09-22 18:20:14
11374;ac1796a5-c966-4ff1-8a64-92a53145d226;machine-learning-2025;ep-02;2025-09-22 18:31:04
11375;6437d459-a981-4aed-9bb7-bbbd2dfe20f0;sql-2025;ep-23;2025-09-22 18:35:11
11376;7c808d56-e056-49bd-b15b-2dcddd852d5c;sql-2025;ep-21;2025-09-22 18:53:58
11377;ac1796a5-c966-4ff1-8a64-92a53145d226;machine-learning-2025;ep-03;2025-09-22 19:02:04
11378;0e3f92c8-d968-44b8-a1d9-3ba688e97ba1;github-2025;ep-01;2025-09-22 19:06:10
11379;4e02b398-f08c-4969-ad6c-8a668eca8a30;python-2025;ep-04;2025-09-22 19:10:47
11380;901cb2e9-9a25-4bf1-acca-8ad2b73dc23a;github-2025;ep-03;2025-09-22 19:29:10
11381;1f767207-bbc0-4672-a34f-f986e6bca01e;sql-2025;ep-00;2025-09-22 19:32:12
11382;1f767207-bbc0-4672-a34f-f986e6bca01e;sql-2025;ep-01;2025-09-22 19:32:13
11383;1f767207-bbc0-4672-a34f-f986e6bca01e;sql-2025;ep-02;2025-09-22 19:32:15
11384;1f767207-bbc0-4672-a34f-f986e6bca01e;sql-2025;ep-03;2025-09-22 19:32:17
11385;1f767207-bbc0-4672-a34f-f986e6bca01e;sql-2025;ep-04;2025-09-22 19:32:19
11386;1f767207-bbc0-4672-a34f-f986e6bca01e;sql-2025;ep-06;2025-09-22 19:32:23
11387;1f767207-bbc0-4672-a34f-f986e6bca01e;sql-2025;ep-07;2025-09-22 19:32:24
11388;1f767207-bbc0-4672-a34f-f986e6bca01e;sql-2025;ep-08;2025-09-22 19:32:30
11389;901cb2e9-9a25-4bf1-acca-8ad2b73dc23a;github-2025;ep-04;2025-09-22 19:33:38
11390;901cb2e9-9a25-4bf1-acca-8ad2b73dc23a;github-2025;ep-05;2025-09-22 19:33:46
11391;ac1796a5-c966-4ff1-8a64-92a53145d226;machine-learning-2025;ep-04;2025-09-22 19:43:44
11392;7c808d56-e056-49bd-b15b-2dcddd852d5c;sql-2025;ep-22;2025-09-22 19:49:20
11393;0e3f92c8-d968-44b8-a1d9-3ba688e97ba1;github-2025;ep-02;2025-09-22 19:51:15
11394;0e3f92c8-d968-44b8-a1d9-3ba688e97ba1;sql-2025;ep-23;2025-09-22 19:51:54
11395;0e3f92c8-d968-44b8-a1d9-3ba688e97ba1;sql-2025;ep-22;2025-09-22 19:51:56
11396;0e3f92c8-d968-44b8-a1d9-3ba688e97ba1;sql-2025;ep-29;2025-09-22 19:52:03
11397;0e3f92c8-d968-44b8-a1d9-3ba688e97ba1;sql-2025;ep-25;2025-09-22 19:52:29
11398;0e3f92c8-d968-44b8-a1d9-3ba688e97ba1;sql-2025;ep-24;2025-09-22 19:52:30
11399;0e3f92c8-d968-44b8-a1d9-3ba688e97ba1;sql-2025;ep-27;2025-09-22 19:52:34
11400;0e3f92c8-d968-44b8-a1d9-3ba688e97ba1;sql-2025;ep-26;2025-09-22 19:52:35
11401;0e3f92c8-d968-44b8-a1d9-3ba688e97ba1;sql-2025;ep-28;2025-09-22 19:52:38
11402;ac1796a5-c966-4ff1-8a64-92a53145d226;machine-learning-2025;ep-05;2025-09-22 20:04:31
11403;8fed5bbf-680e-4a74-92e4-c05c64fc3ed3;github-2025;ep-04;2025-09-22 20:33:53
11404;f6826b0c-23d3-4e6f-8370-be7397d64bb9;sql-2025;ep-24;2025-09-22 20:34:43
11405;98cfad9c-8cb3-4a53-98ff-c48685de76e2;sql-2025;ep-10;2025-09-22 20:35:27
11406;696d8e92-e6c1-4387-b7ae-1201c853740a;sql-2025;ep-03;2025-09-22 20:39:01
11407;faee27b3-d2f4-4cb0-ae08-e561b478acb0;github-2025;ep-03;2025-09-22 20:49:13
11408;98cfad9c-8cb3-4a53-98ff-c48685de76e2;sql-2025;ep-11;2025-09-22 20:53:31
11409;ac1796a5-c966-4ff1-8a64-92a53145d226;machine-learning-2025;ep-06;2025-09-22 20:57:47
11410;893134f6-900b-4889-878c-d02de492fdb8;estatistica-2025;ep-04;2025-09-22 22:08:36
11411;893134f6-900b-4889-878c-d02de492fdb8;estatistica-2025;ep-05;2025-09-22 22:08:38
11412;1f767207-bbc0-4672-a34f-f986e6bca01e;sql-2025;ep-09;2025-09-22 22:33:51
11413;14e56b66-d579-43b7-a565-b937abb6f7bd;pandas-2025;ep-01;2025-09-22 23:18:22
11414;14e56b66-d579-43b7-a565-b937abb6f7bd;pandas-2025;ep-02;2025-09-22 23:18:23
11415;14e56b66-d579-43b7-a565-b937abb6f7bd;pandas-2025;ep-03;2025-09-22 23:18:25
11416;d8721770-14c9-4dda-bbcd-43ad031bc7dd;sql-2025;ep-07;2025-09-22 23:26:06
11417;a61c55fe-2392-4704-8652-e4f6fab39b2e;python-2025;ep-05;2025-09-22 23:38:54
11418;c4e8bba1-a3a6-4fc7-970e-60272b16e0a7;sql-2025;ep-16;2025-09-22 23:47:57
11419;c4e8bba1-a3a6-4fc7-970e-60272b16e0a7;sql-2025;ep-17;2025-09-22 23:58:32
11420;258f043a-7ca0-4559-86a1-fe890ceda018;machine-learning-2025;ep-16;2025-09-22 23:59:52
11421;258f043a-7ca0-4559-86a1-fe890ceda018;machine-learning-2025;ep-17;2025-09-22 23:59:56
11422;258f043a-7ca0-4559-86a1-fe890ceda018;machine-learning-2025;ep-18;2025-09-23 00:00:08
11423;c219259d-5b40-4d20-a8e7-ee3b81d46bd2;python-2025;ep-03;2025-09-23 00:15:59
11424;5bfa267a-fc9a-463d-bf88-2aef3bbd1ec4;pandas-2025;ep-01;2025-09-23 00:20:32
11425;ccc7ed67-116e-41df-863e-0588fa466a5f;machine-learning-2025;ep-01;2025-09-23 00:23:09
11426;3584ea17-2fa7-4f87-bb88-65be6a682794;pandas-2025;ep-09;2025-09-23 00:39:19
11427;1981a533-23cd-42a7-8067-9653954fd4d2;python-2025;ep-05;2025-09-23 00:45:21
11428;a61c55fe-2392-4704-8652-e4f6fab39b2e;python-2025;ep-06;2025-09-23 01:11:43
11429;a61c55fe-2392-4704-8652-e4f6fab39b2e;estatistica-2025;ep-01;2025-09-23 01:38:11
11430;a61c55fe-2392-4704-8652-e4f6fab39b2e;pandas-2025;ep-01;2025-09-23 01:38:16
11431;a61c55fe-2392-4704-8652-e4f6fab39b2e;machine-learning-2025;ep-01;2025-09-23 01:38:21
11432;98cfad9c-8cb3-4a53-98ff-c48685de76e2;sql-2025;ep-12;2025-09-23 02:19:54
11433;4ae331a7-f21a-445f-a0a5-35d64235d1fc;carreira;ep-01;2025-09-23 03:38:48
11434;4ae331a7-f21a-445f-a0a5-35d64235d1fc;carreira;ep-02;2025-09-23 04:00:06
11435;f3189a45-928e-49e9-849c-16f649f30f58;github-2025;ep-01;2025-09-23 04:02:46
11436;a61c55fe-2392-4704-8652-e4f6fab39b2e;python-2025;ep-07;2025-09-23 05:30:49
11437;a61c55fe-2392-4704-8652-e4f6fab39b2e;python-2025;ep-08;2025-09-23 07:29:04
